"date","locality","state","location_detail","online","type","title","macroevent","actors","organizations","participants","claims","valence","issues","size_text","size_low","size_high","size_mean","size_cat","arrests","arrests_any","injuries_crowd","injuries_crowd_any","injuries_police","injuries_police_any","property_damage","property_damage_any","chemical_agents","participant_measures","police_measures","participant_deaths","police_deaths","source_1","source_2","source_3","source_4","source_5","source_6","source_7","source_8","source_9","source_10","source_11","source_12","source_13","source_14","source_15","source_16","source_17","source_18","source_19","source_20","source_21","source_22","source_23","source_24","source_25","source_26","source_27","source_28","source_29","source_30","notes","lat","lon","resolved_locality","resolved_county","resolved_state","fips_code"
2019-09-27,"New York","NY","Battery Park; Manhattan",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40.712775","-74.005973","New York",NA,"NY","36061"
2019-09-27,"New York","NY","Battery Park; Manhattan",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40.712775","-74.005973","New York",NA,"NY","36061"
2019-09-27,"Nyack","NY","Nyack Veterans Park Gazebo",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.090652","-73.917915","Nyack","Rockland County","NY","36087"
2019-09-27,"Nyack","NY","Nyack Veterans Park Gazebo",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.090652","-73.917915","Nyack","Rockland County","NY","36087"
2019-09-27,"Rochester","NY","City Hall; 30 Church St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.156578","-77.608846","Rochester","Monroe County","NY","36055"
2019-09-27,"Rochester","NY","City Hall; 30 Church St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.156578","-77.608846","Rochester","Monroe County","NY","36055"
2019-09-27,"Hilliard","OH","Hilliard Municipal Building; 3800 Municipal Way",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40.033396","-83.158245","Hilliard","Franklin County","OH","39049"
2019-09-27,"Hilliard","OH","Hilliard Municipal Building; 3800 Municipal Way",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40.033396","-83.158245","Hilliard","Franklin County","OH","39049"
2019-09-27,"Madeira","OH",NA,0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39.190893","-84.363551","Madeira","Hamilton County","OH","39061"
2019-09-27,"Madeira","OH",NA,0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39.190893","-84.363551","Madeira","Hamilton County","OH","39061"
2019-09-27,"Norman","OK","University of Oklahoma",0,"strike; protest",NA,NA,"Natalia Fabry",NA,NA,"Against Climate Change",0,"environment","about 50",50,50,50,1,"0.0",0,"0.0",0,"0.0",0,"0.0",0,NA,NA,NA,NA,NA,"http://www.oudaily.com/news/we-all-have-a-voice-ou-students-participate-in-climate/article_86d37b50-e1f3-11e9-9cf6-535e71c4fcd8.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35.222567","-97.439478","Norman","Cleveland County","OK","40027"
2019-09-27,"Astoria","OR","Marine Drive between 16th and 18th St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600 Marine Drive","46.187884","-123.831253","Astoria","Clatsop County","OR","41007"
2019-09-27,"Astoria","OR","Marine Drive between 16th and 18th St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1600 Marine Drive","46.187884","-123.831253","Astoria","Clatsop County","OR","41007"
2019-09-27,"Bend","OR","Peace Corner (corner of Wall and Newport)",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1033 NW Wall Street","44.058173","-121.31531","Bend","Deschutes County","OR","41017"
2019-09-27,"Bend","OR","Peace Corner (corner of Wall and Newport)",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1033 NW Wall Street","44.058173","-121.31531","Bend","Deschutes County","OR","41017"
2019-09-27,"Corvallis","OR","Riverfront Park; 2 NW 1st St.",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 NW 1st St.","44.564566","-123.262044","Corvallis","Benton County","OR","41003"
2019-09-27,"Corvallis","OR","Riverfront Park; 2 NW 1st St.",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 NW 1st St.","44.564566","-123.262044","Corvallis","Benton County","OR","41003"
2019-09-27,"Lake Oswego","OR","Lake Oswego In front of School and Town hall",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45.415734","-122.716327","Lake Oswego","Clackamas County","OR","41005"
2019-09-27,"Lake Oswego","OR","Lake Oswego In front of School and Town hall",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45.415734","-122.716327","Lake Oswego","Clackamas County","OR","41005"
2019-09-27,"Newport","OR","In front of townhall",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.636784","-124.053451","Newport","Lincoln County","OR","41041"
2019-09-27,"Newport","OR","In front of townhall",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.636784","-124.053451","Newport","Lincoln County","OR","41041"
2019-09-27,"Portland","OR","Portland monument square",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45.505106","-122.675026","Portland","Multnomah County","OR","41051"
2019-09-27,"Portland","OR","Portland monument square",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45.505106","-122.675026","Portland","Multnomah County","OR","41051"
2019-09-27,"Portland","OR","City hall",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45.505106","-122.675026","Portland","Multnomah County","OR","41051"
2019-09-27,"Portland","OR","City hall",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45.505106","-122.675026","Portland","Multnomah County","OR","41051"
2019-09-27,"Salem","OR","Oregon State Capital, 900 Court St NE",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.942898","-123.035096","Salem","Marion County","OR","41047"
2019-09-27,"Salem","OR","Oregon State Capital, 900 Court St NE",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.942898","-123.035096","Salem","Marion County","OR","41047"
2019-09-27,"Yachats","OR","side of road near The Green Salmon",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.311231","-124.104842","Yachats","Lincoln County","OR","41041"
2019-09-27,"Yachats","OR","side of road near The Green Salmon",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.311231","-124.104842","Yachats","Lincoln County","OR","41041"
2019-09-27,"California","PA","On the steps of Louis L. Manderino Library; 701 3rd St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"701 3rd Street","40.065629","-79.891714","California","Washington County","PA","42125"
2019-09-27,"California","PA","On the steps of Louis L. Manderino Library; 701 3rd St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"701 3rd Street","40.065629","-79.891714","California","Washington County","PA","42125"
2019-09-27,"Gettysburg","PA","York St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39.830929","-77.231095","Gettysburg","Adams County","PA","42001"
2019-09-27,"Gettysburg","PA","York St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39.830929","-77.231095","Gettysburg","Adams County","PA","42001"
2019-09-27,"Harrisburg","PA","In Front of School on State Street 1 mile from the PA State Capitol",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40.273191","-76.886701","Harrisburg","Dauphin County","PA","42043"
2019-09-27,"Harrisburg","PA","In Front of School on State Street 1 mile from the PA State Capitol",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40.273191","-76.886701","Harrisburg","Dauphin County","PA","42043"
2019-09-27,"Lancaster","PA","Binns Park; 120 N Queen St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://actionnetwork.org/events/awake-for-our-future",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40.037875","-76.305514","Lancaster","Lancaster County","PA","42071"
2019-09-27,"Lancaster","PA","Binns Park; 120 N Queen St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://actionnetwork.org/events/awake-for-our-future",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40.037875","-76.305514","Lancaster","Lancaster County","PA","42071"
2019-09-27,"Lancaster","PA","Lancaster in front of town hall",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40.037875","-76.305514","Lancaster","Lancaster County","PA","42071"
2019-09-27,"Lancaster","PA","Lancaster in front of town hall",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40.037875","-76.305514","Lancaster","Lancaster County","PA","42071"
2019-09-27,"Kingston","RI","URI Quadrangle",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 Lippit Road","41.480379","-71.52256","South Kingstown","Washington County","RI","44009"
2019-09-27,"Kingston","RI","URI Quadrangle",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 Lippit Road","41.480379","-71.52256","South Kingstown","Washington County","RI","44009"
2019-09-27,"Providence","RI","in front of town hall",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.823989","-71.412834","Providence","Providence County","RI","44007"
2019-09-27,"Providence","RI","in front of town hall",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://www.fridaysforfuture.org/events/list",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.823989","-71.412834","Providence","Providence County","RI","44007"
2019-09-27,"Rock Hill","SC","Rock Hill High School -> Sentator Graham's Office",0,"protest; march",NA,NA,"high school students",NA,NA,"against climate change",1,"environment","about 20",20,20,20,1,"0.0",0,"0.0",0,"0.0",0,"0.0",0,NA,NA,NA,NA,NA,"https://www.heraldonline.com/news/local/education/article235548512.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34.924867","-81.025078","Rock Hill","York County","SC","45091"
2019-09-27,"Knoxville","TN","504 Market St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://globalclimatestrike.net/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35.960638","-83.920739","Knoxville","Knox County","TN","47093"
2019-09-27,"Knoxville","TN","504 Market St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://globalclimatestrike.net/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35.960638","-83.920739","Knoxville","Knox County","TN","47093"
2019-09-27,"Knoxville","TN","504 Market St",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"https://globalclimatestrike.net/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35.960638","-83.920739","Knoxville","Knox County","TN","47093"
2019-09-27,"Nashville","TN","Whitsitt Elementary School",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"110 Whitsett Rd","36.162664","-86.781602","Nashville","Davidson County","TN","47037"
2019-09-27,"Nashville","TN","Whitsitt Elementary School",0,"demonstration",NA,"20190920-climatestrike",NA,NA,NA,"for urgent action on climate change, for climate justice and equity",1,"environment",NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,"March On, wearemarchon.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"110 Whitsett Rd","36.162664","-86.781602","Nashville","Davidson County","TN","47037"
